date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:21	6862/6862	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2023:57:09%20GMT	https://duhocTDJ.vn/wp-admin/js/user-profile.min.js?ver=6.7.1	/abc/duhocTDJ.vn/wp-admin/js/user-profile.min9704.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:25	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-di-du-hoc-dai-loan/)
20:41:26	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/su-kien/feed/	/abc/duhocTDJ.vn/su-kien/feed/index.html	(from https://duhocTDJ.vn/su-kien/)
20:41:26	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:41:26	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:41:31	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/	/abc/duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/feed/index.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-khong/)
20:41:31	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-2023-va-nhung-dieu-can-biet/)
20:41:32	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:41:32	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/feed/	/abc/duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/feed/index.html	(from https://duhocTDJ.vn/he-14-du-hoc-dai-loan-la-gi/)
20:41:37	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:41:38	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/feed/	/abc/duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/feed/index.html	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:41:38	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/	/abc/duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/index.html	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:41:39	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:41:41	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:41:43	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:41:43	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:41:47	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/	/abc/duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/index.html	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:41:47	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/	/abc/duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/index.html	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:41:49	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:41:43%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3DF0E099FFE9975CD6152C07D8D84A36A1	/abc/duhocTDJ.vn/index3196.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=F0E099FFE9975CD6152C07D8D84A36A1)
20:41:50	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:41:44%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3DE07FAF05883B20C34EC19E1CDF740F5E	/abc/duhocTDJ.vn/indexf60a.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=E07FAF05883B20C34EC19E1CDF740F5E)
20:41:52	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:53	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/	/abc/duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/index.html	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:54	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:41:55	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:41:55	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:41:55	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-nen-chon-truong-nao/)
20:41:55	1368/1368	---M--	200	added ('OK')	image/gif	date:Wed,%2003%20Apr%202024%2001:05:03%20GMT	https://duhocTDJ.vn/wp-admin/images/loading.gif	/abc/duhocTDJ.vn/wp-admin/images/loading.gif	(from https://duhocTDJ.vn/wp-admin/css/forms.min.css?ver=6.7.1)
20:41:55	3113/3113	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202020%2022:10:12%20GMT	https://duhocTDJ.vn/wp-admin/images/w-logo-blue.png?ver=20131202	/abc/duhocTDJ.vn/wp-admin/images/w-logo-blue7a53.png	(from https://duhocTDJ.vn/wp-admin/css/login.min.css?ver=6.7.1)
20:41:56	1521/1521	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Apr%202015%2010:20:28%20GMT	https://duhocTDJ.vn/wp-admin/images/wordpress-logo.svg?ver=20131107	/abc/duhocTDJ.vn/wp-admin/images/wordpress-logo7d6b.svg	(from https://duhocTDJ.vn/wp-admin/css/login.min.css?ver=6.7.1)
20:41:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:55%20GMT	http://duhocTDJ.vn/?wordfence_lh=1&hid=7168EC3D37B36D3072FAE5DFCE0AE4C7	/abc/duhocTDJ.vn/index6d7f.html	(from https://duhocTDJ.vn/wp-login.php?action=lostpassword)
20:41:59	11962/11962	---MCZ	200	added ('OK')	text/html	etag:%221352-1736602915;gz%22	https://duhocTDJ.vn/wp-login.php	/abc/duhocTDJ.vn/wp-login.html	(from https://duhocTDJ.vn/wp-login.php?action=lostpassword)
20:42:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:55%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=38CC39CF1740FA105DC18875B1F0D729	/abc/duhocTDJ.vn/indexbfc3.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=38CC39CF1740FA105DC18875B1F0D729)
20:42:01	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-bao-nhieu-tien/)
20:42:03	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nganh-tham-my-lam-dep/)
20:42:04	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-mang-theo-nhung-gi/)
20:42:05	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-co-nganh-gi/)
20:42:07	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-he-hoa-kieu/)
20:42:09	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/	/abc/duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/index.html	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:42:09	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:42:10	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:42:10	59016/59016	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Mar%202021%2009:16:22%20GMT	https://duhocTDJ.vn/wp-includes/css/dashicons.min.css?ver=6.7.1	/abc/duhocTDJ.vn/wp-includes/css/dashicons.min9704.css	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:42:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:42:09%20GMT	http://duhocTDJ.vn/?wordfence_lh=1&hid=5A7519BE492D3D3D494F389AA1F31F26	/abc/duhocTDJ.vn/indexe239.html	(from https://duhocTDJ.vn/wp-login.php)
20:42:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:42:09%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=7168EC3D37B36D3072FAE5DFCE0AE4C7	/abc/duhocTDJ.vn/index687b.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=7168EC3D37B36D3072FAE5DFCE0AE4C7)
20:42:11	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/	/abc/duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/index.html	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:42:12	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:42:10%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3D7168EC3D37B36D3072FAE5DFCE0AE4C7	/abc/duhocTDJ.vn/index26a7.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=7168EC3D37B36D3072FAE5DFCE0AE4C7)
20:42:12	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:42:10%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3D38CC39CF1740FA105DC18875B1F0D729	/abc/duhocTDJ.vn/indexe171.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=38CC39CF1740FA105DC18875B1F0D729)
20:42:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:42:10%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=5A7519BE492D3D3D494F389AA1F31F26	/abc/duhocTDJ.vn/index682c.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=5A7519BE492D3D3D494F389AA1F31F26)
20:42:12	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:42:11%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3D5A7519BE492D3D3D494F389AA1F31F26	/abc/duhocTDJ.vn/index77e6.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=5A7519BE492D3D3D494F389AA1F31F26)
